Timestamp, Pad 0, Pad 1, Pad 2, Pad 3, Pad 4, Pad 5
93252.1662,41794,41806,41675,44184,45417,47613
94267.168,41832,41815,41677,44185,45532,47633
95281.1698,41810,41819,41676,44196,45602,47656
96295.1716,41857,41804,41679,44192,45630,47712
97309.1733,41831,41818,41681,44192,45653,47797
98323.1751,41865,41828,41697,44193,45655,47851
99337.1769,41848,41790,41666,44174,45627,47884
100351.1787,41836,41822,41696,44195,45663,47971
101365.1805,41808,41820,41686,44185,45648,48019
102379.1822,41838,41813,41683,44184,45654,48059
103393.184,41866,41828,41685,44209,45669,48109
104407.1858,41791,41831,41687,44204,45663,48153
105420.7997,41823,41812,41691,44202,45670,48202
106434.8015,41831,41815,41684,44192,45656,48203
107448.8032,41818,41824,41689,44210,45673,48243
108463.8051,41800,41817,41697,44223,45675,48262
109477.8069,41301,41808,41680,44210,45674,48269
110496.8089,41489,41824,41675,44203,45679,48271
111501.211,41502,41828,41681,44197,45666,48285
112515.2128,41809,41841,41687,44196,45664,48306
113529.2146,41227,41800,41680,44208,45692,48355
114543.2164,41221,41797,41674,44205,45675,48354
115557.2181,41167,41806,41680,44207,45668,48363
116564.6204,41281,41791,41681,44203,45673,48366
117578.6222,41043,41659,41648,44173,45642,48339
118592.624,41118,41706,41670,44202,45670,48390
119610.0268,41843,41828,41698,44206,45683,48392
120624.0286,41838,41833,41687,44193,45664,48397
121638.0304,41814,41846,41689,44206,45688,48412
122652.0322,41833,41842,41688,44197,45656,48417
123666.0339,41845,41823,41697,44191,45669,48419
124680.0357,41856,41840,41688,44209,45676,48420
125694.0375,41789,41835,41685,44201,45690,48429
126708.0393,41848,41835,41698,44205,45672,48439
127722.0411,41834,41824,41691,44177,45661,48431
128736.0428,41841,41818,41695,44201,45669,48442
129750.0446,41836,41840,41699,44186,45664,48446
130764.0464,41823,41827,41696,44211,45684,48441
131778.0482,41866,41820,41697,44211,45677,48453
132792.05,41800,41821,41691,44213,45669,48452
133806.0517,41820,41817,41686,44207,45667,48465
134820.0535,41763,41831,41694,44218,45679,48466
135834.0553,41569,41833,41679,44216,45669,48471
136848.0571,41084,41748,41653,44190,45643,48449
137862.0589,41082,41749,41644,44185,45636,48479
141917.8677,41106,41793,41676,44214,45694,48498
142931.8695,41116,41788,41667,44194,45668,48494
143945.8713,41163,41799,41676,44208,45678,48501
144968.2744,41404,41822,41687,44199,45676,48495
145982.2762,41421,41819,41676,44205,45673,48502
146996.278,41427,41810,41679,44211,45681,48518
147995.0806,41425,41827,41683,44214,45685,48522
149009.0824,41308,41817,41690,44212,45683,48520
150023.0842,41827,41822,41686,44202,45677,48521
151046.0865,41792,41825,41705,44216,45693,48564
152060.0882,41840,41834,41695,44205,45675,48568
153074.09,41840,41837,41700,44211,45689,48586
154092.092,41797,41839,41695,44205,45687,48582
155106.0938,41800,41849,41699,44184,45677,48575
156120.0956,41808,41838,41685,44209,45686,48585
157134.0974,41834,41844,41693,44201,45666,48570
158148.0992,41824,41836,41695,44206,45681,48578
159162.1009,41838,41840,41695,44217,45677,48587
164233.1099,41788,41821,41692,44213,45678,48599
165247.1117,41748,41836,41696,44209,45688,48612
166261.1135,41624,41812,41685,44225,45687,48624
167275.1152,41273,41795,41673,44214,45677,48615
168289.117,41273,41761,41671,44222,45686,48630
169303.1188,41312,41794,41689,44209,45672,48617
170310.5211,41341,41791,41677,44210,45675,48628
171324.5229,41363,41812,41682,44219,45676,48630
172338.5246,41348,41802,41683,44208,45684,48638
173345.3277,41374,41803,41675,44198,45663,48629
174359.3295,41367,41774,41646,44199,45665,48644
175382.3318,41392,41793,41686,44209,45672,48640
176396.3336,41380,41797,41678,44206,45684,48641
177410.3354,41377,41797,41675,44200,45676,48649
178424.3372,41442,41809,41676,44210,45684,48652
179432.7395,41446,41805,41677,44215,45685,48661
180446.7413,41758,41844,41704,44209,45677,48651
181460.743,41749,41818,41683,44202,45673,48646
182474.7448,41764,41801,41657,44210,45675,48654
183488.7466,41790,41830,41696,44209,45669,48652
184503.7484,41795,41827,41695,44198,45673,48645
185516.3623,41757,41821,4170
